Kingdom	Phylum	Class	Order	Family	Genus	Species
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus marinus
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Pseudokineococcus	
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Haloactinopolyspora	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Haloactinopolyspora	
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae		
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Haloactinopolyspora	
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Haloactinopolyspora	
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Jiangella	
Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Jiangella	
Bacteria	Actinobacteria	Actinobacteria				
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	uncultured	uncultured bacterium	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	uncultured	uncultured bacterium	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	uncultured	uncultured bacterium	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	uncultured	uncultured bacterium	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	uncultured Bifidobacterium sp.
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Aquipuribacter	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinopolyspora	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria				
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae		
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Cryptosporangium	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Cryptosporangium	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Cryptosporangium	
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Fodinicola	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured Frankineae bacterium	uncultured Frankineae bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Fodinicola	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	PeM15			
Bacteria	Actinobacteria	Actinobacteria	PeM15			
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Fodinicola	
Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	
Bacteria	Actinobacteria	Actinobacteria	JB111	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Bogoriellaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	uncultured bacterium
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	bacterium enrichment culture clone auto173_4W
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Ambiguous_taxa
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
